y,x,d,t
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
4,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,12,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
3,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,8,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,9,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,10,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
2,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,2,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,3,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,0,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,11,1,5
-2,-2,-2,-2
-4,-4,-4,-4
12,1,0,4
1,12,1,5
